text,emotion
아이들도 내 말을 듣지 않고 어머니도 건강이 안 좋으셔서 슬퍼. 간호 때문에 어머니를 모셔야 하는데 아이들은 나의 어머니와 함께 살고 싶어 하지 않아. 당장은 간병인에게 어머니를 맡기고 아이들과 많은 대화를 해보아야겠어.,sadness
요즘 직장에 일이 너무 많아서 힘든데 돈은 벌어야 해서 퇴사도 못 하고 스트레스야. 자식들을 위해 일을 하는데 요즘 따라 불행하다는 생각이 자주 들어. 자식들을 생각하며 힘을 내야겠어.,sadness
면접에 또 떨어져 버렸어. 난 왜 이렇게 한심한 걸까? 벌써 몇 번째 탈락인지 몰라. 난 정말 쓸모없는 것 같아.,anxiety
나는 부모님께 아무 것도 못해주는 나쁜 딸인 것 같아. 지금까지 부모님께 잘 해드리지 못해서 후회가 되네. 앞으로는 부모님께 효도를 하도록 노력해야겠어.,sadness
아이가 나만 보면 용돈을 달라고 해서 피해 다니고 있어. 대화하면 무조건 싸워서 피하는 게 나을 것 같은데.,anger
내가 정신적으로 좀 불안정해서 그런지 사람들과의 의사소통이 잘 안 돼. 다른 사람들과 소통할 때 집중하기가 어려워. 그래서 더 소외감을 느끼고 외로워. 글쎄. 내가 좀 적극적으로 행동하려는 노력이 필요할 것 같아.,anxiety
우리 회사는 직원 복지에 엄청 신경을 쓰고 있어. 나 같은 사장은 별로 없을 거야. 남자 직원들도 출산 휴가를 쓰게 하는 회사가 별로 없기는 하니까. 당연한 건데 말이야. 일 년에 한 번 이 주짜리 휴가를 아무 때나 쓸 수 있는데 직원들이 그걸 아주 좋아해.,joy
그러면 안 되는데 내 실수를 신입에게 떠넘겨 버렸어. 나한테 정말 실망스럽다. 신입한테 너무 미안해서 볼 낯이 없네. 미안하다고 해야하나. 선배로서 실수를 인정하고 신입에게 사과를 해야 기분이 풀릴 것 같아,sadness
아픈 나를 자녀들이 부양해줄 거라고 생각했는데 다들 맡기를 꺼려해서 슬퍼. 근데 한편으로는 자식들에게 내가 짐이 되는 게 너무 미안해. 섭섭하긴 하지만 자식들에게 짐이 되긴 싫으니 그냥 요양원에 들어가는 게 나을 것 같아.,sadness
애인과 싸우고 집에 들어가는 길에 다정한 연인을 봤는데 갑자기 눈물이 쏟아졌어. 우리랑은 다르게 정말 행복해 보여서 부럽기도 하고 우울하기도 했어. 우리도 빨리 화해해서 예전의 행복한 모습으로 돌아가면 좋을 것 같아.,depression
남편이 죽은 뒤로 자꾸 죽은 남편의 환영이 나타나. 볼 때마다 너무 슬퍼. 이따금 남편이 옆에서 말을 거는 것 같아. 가짜인 걸 알지만 자꾸 눈물이 나. 지금은 아무것도 하고 싶지 않아. 지금도 옆에 남편이 있는 것 같아.,depression
부모님이 치매에 걸리셔서 집에서 아이들과 같이 지내는데 부모님을 보면 눈물이 나올 것 같아. 부모님만 모시는 게 아니고 딸도 돌봐야 해서 힘들어. 딸은 아내에게 맡기고 부모님을 더 잘 보살펴 드려야겠어.,depression
취업 경쟁이 심해서 정신적으로 너무 스트레스를 받아. 힘들어. 경쟁하느라 늘 불안하고 스트레스를 받아 너무 슬프고 힘들어. 글쎄. 나 자신이 불쌍해서 우울하기만 해.,depression
내가 친구들에게 정말 잘해주는데 내 친구들은 나에게 그만큼 해주지 않는 거 같아 힘들어. 친구들이 있어도 소용이 없는 거 같아. 친구들에게 마음을 쏟기보다 나에게 집중하는 시간을 많이 가져보려고 해.,sadness
취업하면 뭐해. 힘들기만 하고 제대로 능력을 인정받지도 못하는걸. 응. 회사에서 일하는 게 정말 나한테 맞는지 의심이 들어. 거의 노예니까. 성취감이 없어.,anxiety
크리스마스 선물을 숨기고 없는 척하다가 아이들이 자는 사이에 몰래 줬어. 아이들이 왜 없는 척했냐고 하면 뭐라고 해야 할지 고민 중이야. 산타 할아버지가 와서 줬다고 해야지.,anxiety
시킨 대로 한 건데 시키는 대로 했다고 화내. 또 다른 사람한테는 아무 소리 안 하는데 나만 잡는 것 같아 부당하다고 말해도 달라지는 건 없어. 스트레스 때문에 병원에 가려고 병가를 써도 남자가 무슨 이런 일로 병원을 가냐고 해.,anxiety
우리 회사 컴퓨터는 보안에 너무 취약한 것 같아. 걱정이야. 보안 담당자가 퇴사하는 바람에 더욱더 걱정이야. 담당자를 빨리 구인해야 하는데 당장 지원자를 구할 수 없네.,anxiety
급격히 줄어드는 가게 손님으로 결국 문을 닫게 됐는데 계속 눈물이 나와. 오랫동안 운영하던 가게인데 이렇게 끝나게 된다니.,depression
생활비는 부족한데 나이 먹으니까 일자리가 없어. 노인네들은 다 죽으라는 건지 슬프네. 폐지를 주우러 다닐 수도 없는 노릇이고 설 자리가 점점 없어진다. 동사무소 가서 노인 복지 지원이나 물어봐야겠어.,sadness
이번에 딸이 출산을 하는데 정말 걱정이 된다. 가족 유전인지 모르겠는데 딸이 나와 같은 지병이 있어서 출산 때 아이가 건강할지 모르겠어. 이번에 돈을 많이 벌면 친구 아들에게 한 턱 쏴야겠어.,joy
동창들과 함께 음식점을 가고 있는데 아무리 찾아도 내비게이션에 안 나와. 응. 큰소리치며 이 차로 가자고 했는데 어떻게 해야 될지 모르겠네. 친구들에게 다른 곳에 가자고 말해봐야겠어.,anxiety
내가 왜 암에 걸려서 이렇게 힘들어야 하는지 모르겠어. 평소에 건강을 엄청나게 챙겼는데 정말 하늘에 화가 나. 나쁜 생각에 빠지지 말고 좋은 생각을 더 많이 하려고 노력해야지.,anger
아버지가 병이 완치되어서 퇴원하실 수 있게 되어서 너무 고마워 맞아. 이 병을 극복한 아버지께도 수고하셨다고 사랑한다고 말씀드릴거야.,joy
취직도 안 되고 우울하네. 다른 친구들은 잘만 취업하는데 나만 너무 안 되네.,depression
고등학교에서 만난 소꿉친구가 날 괴롭히는데 앞장섰어. 너무 속상해. 이대로라면 계속 괴롭힘을 당할 거 같은데 선생님한테 얘기할까 고민 중이야. 역시 선생님한테 얘기하는 것이 가장 좋을 거 같아.,sadness
열심히 살았는데 지금 재정이 넉넉하지 못하네. 내 평생 열심히 일을 했는데 고작 집 한 채가 다여서 실망스럽지. 받을 수 있는 연금 보험이 있는지 찾아봐야겠어.,sadness
일이 구해지지 않아서 지금 가지고 있는 부동산을 팔아야 할 것 같아. 너무 울분이 터져. 사실 아들이 내 돈을 끌어 사업을 했다가 망하는 바람에 내가 이 지경이 됐어. 화가 나. 모르겠어. 부동산을 파는 게 나을지 경제 지식이 있는 친구에게 상담을 해봐야겠어.,anger
김 사장이 내가 만만했는지 뻔뻔하게 사기를 치더군. 화는 났지만 듣는 척만 하고 무시했어. 자꾸 나한테 사기를 치려 하는데 내가 바보인줄 아나 봐. 나한테 사기를 치려는 게 화가 나. 내일 김 사장을 우리 마을회관에 불러서 다들 보는 앞에서 면박을 줘야겠어.,anger
이번에 딸이 생겼으면 싶었는데 아들을 출산하게 되어 안타까워. 건강하게 태어났어. 하지만 다음에는 딸이 태어났으면 좋겠어!,sadness
결혼에 자식이 생겨 아빠의 역할이 되어 보니 내 삶 내 정체성은 사라진 것 같아 슬퍼. 아빠로서의 삶도 행복하지만 가끔 그 무게가 버겁게 느껴져 눈물이 날 때가 있어. 아빠로서의 삶을 받아들이고 내 개인의 삶보다는 가족을 위해 희생하며 살아가야겠어.,depression
엄마가 부당해고를 당했는데 내가 소송을 걸어서 엄마가 다시 복직하게 되었어. 누구든 부당해고는 억울하니까 이 문제는 해결해야 된다고 생각해. 엄마는 엄청 좋아했지. 기뻐하는 엄마를 보니까 나도 기뻤어.,joy
동네 아줌마들 중에서 아마 내가 제일 건강할 걸? 다른 아줌마들은 애 보느라 허리가 약해졌는데 나는 그렇지 않으니까. 운동을 하고 꼭 스트레칭을 해줘.,joy
은퇴 후 살 집을 구하는 중인데 경매로 나온 집이 있는데 사도 괜찮을지 조금 걱정이 된다. 이 나이에 혹시라도 거래가 잘못되면 감당이 안 될 것 같아서.,anxiety
오늘 드디어 아내와 완벽하게 남남이 되었어. 슬픔이 밀려와 울고 싶은 마음뿐이야. 내가 조울증이 심해져서 아내를 괴롭혔고 그녀는 지겨웠는지 냉정하게 떠나버렸어. 그동안 약을 대충 먹은 게 후회가 돼. 당장 병원에 가서 주치의를 만나고 싶어.,depression
모아둔 돈도 점점 바닥인데 언제까지 병원 신세를 져야 하는지 모르겠어. 병원에 있다고 몸이 확 좋아지는 것도 아니고 대책을 생각해야 될 때가 온 거 같아. 시골에 사돈집이 하나 있는데 내려가서 맑은 공기 쐬며 흙 밟고 살까 싶어.,anxiety
친구가 그렇게 세상을 뜨다니. 삶이 너무 허전하구나. 그래 마음이 먹먹하구나. 그래도 계속 이런 마음으로 살아갈 수는 없겠지.,depression
올해도 내 생일에 남편이 선물을 하나도 안 주더라. 너무 슬퍼. 매년 아무것도 해 준 적이 없어서 작은 거라도 해 줬으면 했어. 너무 실망스러워. 매년 참았으니 올해는 남편에게 이야기를 해 봐야겠어.,depression
요즘 건망증이 심해졌어. 이러다 치매가 되는 건 아닌지 너무 불안해. 안 그랬는데 이러니까 우울하기도 해. 건망증과 치매 예방에 좋다는 고스톱을 친구랑 쳐야겠어.,depression
내 아들이 고혈압이 없는 걸 보니 가족력은 내 대에서 끊긴 것이 확실해보여. 응. 고혈압이 내 아들한테도 올까 봐 걱정을 많이 했어. 건강 검진을 삼 개월에 한 번씩 받으면서 아들과 오래 살 거야.,joy
요즘 경제난이 심각해서 나도 덩달아 소득이 줄었어. 너무 서럽고 슬프다. 아이와 아내도 있는데 이전보다 소득이 반 이상 줄어들었어. 내 탓이 아닌데도 너무 우울해. 소득이 줄어든 만큼 소비를 줄이거나 내가 좀 더 일거리를 찾아봐야지.,depression
지난 몇 주 내내 준비한 프로젝트가 완전히 취소됐어. 너무 애통하다. 정말 최선을 다해서 준비했는데 너무 허무하고 참담해. 취소 건은 잊어버리고 다시 새로운 프로젝트 준비에 전념해야지. 그러면 괜찮아질 듯해.,depression
어릴 적부터 친했던 친구가 암 말기라고 하더라. 눈물이 자꾸 나. 암 말기 친구에게 뭘 해 주면 좋을까? 친구가 케이크를 좋아하는데 그걸 사 가야겠다.,depression
컴퓨터가 고장 났는데 손재주가 좋은 동생이 오면 내 컴퓨터를 바로 고쳐줄 것 같아. 동생은 항상 손재주가 좋아 기계 고치는 작업을 잘했었어. 동생이 오면 고장 난 내 컴퓨터를 보고 문제점을 확인한 후 바로 고쳐줄 거야.,joy
국가검진 대장암 검사를 받았는데 대장암 의심이 된다고 했어. 응. 그런데 정밀검사를 받을 때 너무 힘들고 더 당혹스러웠어. 두 번 다시 받고 싶지 않아.,anxiety
중년에 회사에서 밀려날까봐 걱정이야. 자기 계발을 해야겠어.,anger
우리 아들이 사춘기라 방에 들어가는 게 조심스러워. 내가 아들 방에 들어가면 아들은 나에게 소리를 지를 것만 같아. 이런 시기를 경험했던 큰 언니에게 조언을 구하면 좋을 것 같아. 전화해봐야겠어.,anxiety
아들이 술과 담배는 절대 하지 않기로 약속했으니 꼭 지킬 거야. 아들에게 신뢰하고 있다는 걸 알려주고 싶어. 나부터 아들과의 약속을 잘 지키고 항상 믿는다고 자주 말을 해야겠어.,joy
허리디스크가 있는데 공무원 준비하는 데에 방해가 돼. 너무 슬프다. 허리가 끊어질 것 같고 공부하기도 너무 힘에 겨워. 자세도 신경 쓰고 중간 중간에 간단한 운동도 하면서 공부해야겠어.,sadness
나는 요즘 신입직원들의 업무 처리 방식을 보면 화가 날 때가 많아. 무슨 업무 처리에 대해서 지시를 하면 따르지도 않고 불평과 불만이 많아. 일은 똑바로 하지도 않으면서 퇴근 시간은 철저히 지키고 출근에 늦으면 죄송하다고 하면 되는지 알아.,anger
나 그냥 출근 안 할까 봐. 회사가 나한테 위험한 일을 떠넘겨서 이러다 내가 잘못될 거 같아. 장부 같은 걸 조작하는 걸 시키는데 내가 처벌받으면 어쩌지 싶어.,anger
이제는 연애고 결혼이고 귀찮기만 해. 그런데 부모님은 빨리 결혼하라고 재촉하셔. 몇 달 전부터 결혼 얘기만 나와도 속상했는데 이제는 정말 다 귀찮아. 도무지 모르겠어. 그냥 당분간은 생각 안 할래.,anger
나는 열심히 숙제했는데 숙제를 가지고 오지 않아서 너무 슬퍼. 숙제를 안 가져왔는데 믿어줄 리가 없잖아? 혼나니까 기분이 좋지 않아. 선생님한테 이러한 상황을 설명해봐야겠어.,sadness
내가 따돌림 당하는 사실이 전교로 알려 질까 봐 불안해. 내가 따돌림 당하는 것이 알려지면 어떻게 학교 다녀야 할지 고민이야. 그래야지. 내가 잘못한 것도 없는데 말이야.,anxiety
오빠만 편애하는 거 너무 싫어. 내가 딸이라는 이유로 무시하지 않았으면 좋겠어.,anxiety
나는 매일 운동을 두 시간 이상 해야 겨우 잠을 제대로 잘 수 있어. 운동을 해야만 잠에 겨우 들어서 너무 힘드네. 정신과 상담을 받든가 스트레스 해소를 하는 방법을 알아봐야겠어.,anxiety
